ID,TARGET
1152849818,0
1153764350,0
574999179,0
1153944268,0
4164081873,0
446144531,0
1035853074,0
1048247543,0
321585111,0
718635772,0
3151625192,0
717596302,0
449103336,0
1038636999,0
1130761581,0
1152375077,0
85484791,0
622533771,0
1042088344,0
336812484,1
1012122560,2
1147430449,0
397941036,0
1418916576,0
87254156,0
321588415,0
583092103,0
634468690,0
632838423,1
145687735,0
567081887,0
361511438,0
637731157,0
78535885,0
5108242110,0
518253367,0
450270792,0
1153979874,0
723436838,0
467898122,0
3151438148,0
1153793598,2
757554007,1
392712902,0
86161703,1
439769915,0
569645967,0
166750282,1
749417648,0
1154288920,1
1152439309,0
1153588362,0
85863077,0
1154420024,0
84318985,0
57673160,0
1150204038,1
3412339817,0
568587453,0
442644462,0
89486962,0
7417690315,0
470403938,1
732814476,0
458428169,0
750302233,1
831666144,0
1056718888,0
74681145,0
815419988,0
77990398,0
10434532156,1
88185975,1
634702387,1
1153792238,0
335156918,0
441075238,0
10392933936,2
1036563041,2
1079795042,0
1149849074,0
121191053,0
1152875215,1
3106872395,1
1151238646,1
1154077342,0
318793820,1
1150271049,0
10151469669,0
455438426,0
810710025,1
1378148853,0
1022791808,2
1154249621,1
440036917,2
19751343,0
127684445,0
5104926244,0
86657100,0
142640113,0
1144780721,0
1398575691,0
4443725549,0
1045617500,1
85307341,0
360537713,1
338011188,0
1143395499,0
830066495,0
1138399669,1
3377725419,0
567371631,0
17797927,0
84740071,0
66570002,0
1144370853,1
641979440,0
8391647332,0
1146138705,0
1420245089,0
635054659,1
7394768697,0
3403862549,0
745675412,0
84432282,0
324869208,0
642847347,0
4380357251,0
326294178,0
1142636166,0
87001505,0
1134939810,2
6383658067,0
6392713588,1
7428655507,0
462294123,0
525758124,0
450672595,0
104743455,0
1151158950,1
3151953506,0
1213678228,1
755648387,2
734050906,0
10386519029,0
4412307681,0
644885190,1
1144361469,0
1297474791,1
413761925,0
722315590,0
1013695191,0
1045325122,0
750346334,0
449066881,1
379996375,1
3424969112,2
1144562638,0
726166892,0
373221403,0
8414564444,0
5105261205,1
331886996,0
89269815,0
741526657,1
424372785,0
4382207117,0
512424899,0
1027836313,0
1066879318,1
754581163,0
461220164,0
630970819,0
1129398994,0
46629122,0
14459845,0
1151302397,0
1153547417,1
332635751,0
1139401457,2
64483534,0
470311370,1
470153865,1
1148957219,0
1152281187,1
1022745440,0
79088689,1
1154058995,2
7394088244,0
4418309256,0
370596462,0
573618986,1
10384777810,0
813448206,0
87647026,0
1130782519,1
1152329193,0
3107290374,0
470230477,0
87508385,0
7399939057,0
87142718,0
811256426,2
612912538,0
475802268,0
1391613119,0
134470147,1
374494261,2
1078672625,1
732311878,0
4406243101,1
1142995814,0
515228105,0
438626034,0
1153756600,0
85851925,0
1153648214,2
1138835542,0
825210466,0
453699693,0
1062957726,0
10418977641,2
459805933,0
587689718,0
1153159076,1
117338525,0
6419442929,0
5438511496,0
830149383,0
830010887,0
573430964,0
1154289674,0
472771774,0
737005539,2
1383694775,0
1150060519,0
1149823144,0
1015959540,0
813790242,1
74903787,0
510576460,2
632170991,0
10398160727,0
523947939,1
636292938,0
1152280207,0
69445925,0
3151389586,0
5119901276,2
570658522,2
1152438057,0
632664498,0
511295385,0
830700445,0
1426154863,0
85464675,1
634880126,1
56368924,0
8415067414,0
1152987022,1
1072717838,0
370600808,0
628396595,0
1153809699,1
575370709,0
1150255814,0
746981331,0
333513225,1
731955286,0
1148413478,0
4219804739,1
121580831,0
732653569,1
1132987382,0
107827905,0
1150725463,1
85251308,0
1148387510,0
77206157,1
1150985173,0
7298799440,1
5398005505,1
1435313033,0
3151537214,0
4102889160,0
7408358920,0
1152579969,0
744518013,0
3151889943,0
1030133646,0
1143261910,0
107706118,0
1153814110,1
360578449,1
760252034,0
631974659,1
646112008,0
135964010,1
619796871,0
7412765078,0
44551670,1
1148566687,0
114832837,1
398263470,0
1148203273,1
565069875,0
1151016267,0
752105678,1
732887142,2
332635097,1
816733112,0
1154092454,0
104815316,1
433882849,0
1147512075,0
614457555,0
632467062,0
5111585375,2
5120216707,0
733435980,0
88310964,0
1153854264,0
725604088,0
5124589832,0
108516030,0
759203041,0
79377922,0
453715620,2
810475219,1
1154505201,2
384516838,0
450864320,0
562744672,0
646725583,0
142092816,0
1144473976,0
86409485,0
1152791842,0
820904215,1
417952733,0
1138104124,1
613645223,0
632468925,0
5107754477,1
386716475,1
562903686,0
831529461,0
1438861495,0
755421372,1
1149386123,0
75570920,0
745675160,0
5104922025,0
85298324,0
624730675,0
572251008,0
85196578,0
642725527,0
1152837966,0
328388395,0
636306152,1
562226669,0
1399459187,1
1166122750,0
1045481970,0
46399932,0
16609482,0
1027587772,2
1153759578,0
8381010484,0
1051462959,2
563299436,0
3110032925,1
1152298722,1
760108312,0
567586692,1
5119832119,1
639408878,0
642877323,1
108526052,1
647882162,0
1391573615,0
88301250,0
58069015,0
10220899096,0
636032778,0
1142844015,1
456964312,0
611986001,0
449279201,1
84812659,0
3103687705,0
1033903253,0
346170801,1
3151907455,1
54341055,1
1011620094,0
632659789,0
596410119,0
733715119,1
417371564,0
75383308,2
1152842576,0
1149487926,1
1014499216,0
580507025,0
1145903909,0
87316707,0
1137472733,0
1152989148,0
74374302,0
334531805,1
7407282649,0
624736574,1
1042673617,2
1147561410,0
1153905533,1
85824900,1
419971902,0
494330089,0
6379017633,0
84262765,0
7388179140,0
819512708,0
564153704,1
637344970,1
1065342491,1
1013989558,0
334764554,0
760730019,1
5119093284,0
3391520275,0
561997894,0
1144147153,1
1032730981,0
3388678378,0
812838544,0
830662730,0
1154555614,0
646919301,0
55017464,1
4407765947,0
333605546,0
817282713,0
1057589682,0
366771057,2
345704718,2
418452931,0
1154373915,0
822389096,0
569794409,0
1153782437,1
758262780,0
634726422,0
1039451064,0
513361721,0
1437390068,1
7379486531,0
8212882113,1
78765895,0
814189712,0
1036003447,0
326295595,1
1396036154,2
1145774173,0
446320954,0
1399842802,0
454853098,1
84570772,0
642419824,0
750885573,0
562761272,0
86168572,0
5116760468,1
6418877470,0
1037729537,0
1152667308,0
48958844,0
1147571261,0
633526041,2
828615345,0
632834322,1
8154649944,0
373214652,2
4420676196,0
5116683850,2
1152695080,0
562759690,1
712452730,1
637931728,0
59277845,0
571041219,1
1296624834,0
56204304,1
1050437151,0
4430759548,0
89647175,0
717045590,0
84586455,0
750605405,0
1153981872,0
5418431089,1
381969044,0
644413584,1
486544073,0
1153787588,1
86291073,0
749323767,0
85854763,0
1151365891,0
56071284,0
440030187,1
1154411349,1
85851093,0
124128940,1
3151476890,0
109199003,2
829328151,0
87264927,0
1154368201,0
749286669,0
1095939917,0
1034200152,1
634539730,0
381951288,2
371736145,0
575322590,1
85183308,0
461211195,0
47615680,0
1053925638,2
79057273,0
337400335,0
1403502102,0
1150801640,0
433822965,0
574912510,0
7380689708,0
7427694632,1
88891056,1
525753902,0
1387456977,0
392158353,0
624165636,0
7384791352,2
4213788576,1
85194088,0
59968869,1
732147458,0
74625105,1
755509386,0
107325500,0
811998619,2
1148239046,0
1028242507,0
593771584,0
64718398,0
1146879800,2
754620068,0
719152787,0
75739213,0
497210808,0
518289888,2
3104398110,0
633080340,0
109483224,1
344943526,0
76994823,0
108353430,0
398113259,1
444503954,0
5384667221,0
814043817,0
1153895753,0
1152666977,0
87331142,0
3151392303,1
829462676,0
613272307,0
642976198,1
634150017,0
1153259717,1
1154313891,0
1148100828,0
76220345,0
68086447,0
568226203,0
3385114958,0
332803305,0
1138115271,0
1154338919,0
10213034907,1
1152356169,0
84486164,1
633241504,0
1152304323,0
1091347884,2
3151995680,0
107590475,1
3298509226,0
1017810336,1
1433981060,0
811042998,0
453549465,0
334766051,0
1153166967,0
3151899416,0
17800907,0
570951144,0
1154342328,0
1153762329,1
637746773,0
131405469,1
1045327727,0
528892770,1
819718131,0
1045267383,0
738225168,1
10151394874,0
3151500442,0
78283810,0
1146384519,0
1387828588,0
813562697,2
8298215897,1
5120348578,0
5113391075,0
445299697,0
818403717,1
1142586826,0
346179953,0
1138304757,0
1149637734,0
414170452,0
1144072521,1
713183879,0
643596216,0
10165988050,2
1153842669,0
432944748,0
87661717,0
1137303271,0
626300913,0
1152675182,0
717002391,0
1410440951,0
3422794686,1
569842058,1
629971769,0
370598445,0
432113574,0
634956188,0
1152399809,1
437804624,0
154530563,0
1046182173,0
749743360,0
1166108826,0
67300426,0
345334562,0
1405632555,1
344940819,0
596711387,0
636234174,0
574811331,1
829704276,0
76458125,1
738140645,0
732887625,0
1025859714,0
475618134,0
825319664,0
1152471025,0
596546354,0
423243212,1
1093369844,0
1052988190,1
85819606,0
612559951,0
729778345,0
345473253,0
1146597893,0
626302621,0
825864028,0
440162565,0
1125971796,1
1149162823,2
616683526,0
448047927,0
363751435,0
563062989,0
811348119,1
360616054,1
363798579,1
3114508751,1
720676334,0
332008998,0
435176544,0
74913928,0
437679130,1
5299754917,0
1035666645,0
3404699588,0
10381335792,0
750179712,1
1145942792,0
637946205,1
562151348,0
3398434026,1
634145186,0
370482467,0
6444800546,0
416842279,0
1153120244,0
816748966,1
1138400946,0
8395695134,0
320104688,1
751438061,0
75786331,0
611676690,0
15074782,2
720706344,1
1152517274,1
826607256,2
415012263,0
433102832,0
515513510,0
335843645,1
645907934,0
86151432,1
370416075,0
1054327133,0
749849933,1
441649934,0
4434925930,0
565338449,1
121201463,1
117719159,1
1051517907,0
1152463395,0
441795867,0
1149158466,1
632255044,0
85437920,2
8214042106,1
1149716042,1
743528863,0
8300098645,2
567041682,0
466731501,2
810174885,0
1037608550,0
617760999,0
585179556,1
3101636374,1
460628387,0
7396847647,1
8428561349,1
86532729,0
520290740,0
1132823113,0
827799738,0
1146806373,0
123375362,0
1148794645,0
5425068199,1
5118058455,2
642879496,1
5111237407,1
818175648,0
510444211,0
3109679417,1
810641947,0
6422680187,2
745859622,0
4111745950,0
1144334697,1
561662734,0
635692729,1
1138858563,1
6388799033,0
345704443,0
1153954886,1
1143512574,0
1152327080,0
720113983,1
1034648706,2
395092155,0
1144350747,0
831209935,0
617228683,0
823088075,0
612913532,0
564948433,0
497566719,0
1297534192,1
420474887,0
1153867739,0
1132288531,1
731959210,0
8299843574,0
55703103,0
5121733098,0
1152641883,0
10296749616,0
1145852025,0
89198927,0
641557665,0
1154206218,0
828828952,0
644887396,0
465522015,1
332500771,0
750392758,1
84567720,0
4434904470,0
462507773,0
5114771778,2
1031968186,0
379876942,0
15259761,1
740298616,0
1434422461,0
1143163079,1
6379062745,0
345985792,0
741805549,0
5113286130,0
1132916628,1
635355176,0
1049018474,1
85434743,0
86417716,1
437080488,0
810805338,0
1143714060,0
5122953231,1
1028258577,0
1154416832,0
7405059286,0
10122651047,1
571179418,1
392271953,0
756757704,1
824789683,0
115329018,0
76260602,0
760237134,0
3110120579,0
5123430354,1
1152608962,0
466430094,0
6401936708,2
1144208440,0
1134695633,0
55210119,1
817480364,0
1145348936,1
1148240133,0
1152664563,1
529216084,1
5101761576,0
1402707445,1
88169353,0
720724776,0
449995736,0
713187761,0
67304936,0
734291581,0
437490323,1
755127124,1
1153797593,0
642750874,0
629427165,0
125570608,0
819383486,0
756528609,0
155894289,0
481348163,0
435402908,0
437805875,0
632246232,0
3151696732,0
1072003879,0
5120300011,0
617223328,0
3151467253,0
55644444,0
1153703074,2
1152567598,0
1414463542,0
1024889129,1
1045684118,0
567092590,0
636936744,1
644245541,0
76460911,0
455043724,0
6425597151,1
437805356,1
815706688,1
332691241,0
1152680781,1
10425101179,0
468947810,0
742218828,2
125930189,0
483831882,0
1164672945,0
16424252,0
750137659,0
446835820,0
576591394,0
1127697161,1
639931710,1
1153089115,0
810556923,2
454947805,0
1127818416,0
634953749,1
1153754523,0
4389171394,0
470325595,1
116639616,0
389913591,0
1065206813,0
646697321,2
1154162955,0
416859581,0
1146813112,1
3435922259,2
1150622237,1
632321855,0
611674012,0
757221644,1
1148547380,0
1149701340,1
8382701204,1
345327244,0
751835346,0
733134591,0
108981863,0
448794718,0
389496932,0
814205344,1
587413512,1
647196738,0
10151543949,0
734849906,0
69162968,0
3110485788,0
107705536,0
75392754,1
828143771,0
590733255,0
1152464065,0
330425784,2
10376869261,1
58578764,1
1154184046,0
1153105809,0
88567681,0
1154164755,0
6381353423,0
749737723,1
166754686,0
392049150,1
338018801,0
744650335,0
469208654,1
1399799694,0
468991686,1
752085082,0
525009383,0
333570199,0
1151309751,2
459294786,0
361563672,0
585183311,1
16423570,0
627920898,0
5122154112,0
1153884036,1
746350173,0
1045557857,0
640377661,0
813661312,0
632659080,2
84744051,2
78778263,1
3151756625,0
5113739163,0
5116942188,1
731277145,0
1039332933,0
1142917765,0
514929637,1
566150562,0
4407028338,1
632476956,2
576697641,1
1409540516,0
634309120,2
4381508590,2
1034948844,0
529223575,0
1014848010,2
612317277,2
639249796,1
332339761,1
1064756221,0
813455419,1
1153641898,2
519611144,0
1148745562,0
320855218,0
733205333,0
1149134358,0
636231027,0
813230390,1
1056091408,1
333778421,1
564977037,0
612319305,0
624743393,0
85481330,0
1039222878,0
360047179,0
107434974,1
1391006635,2
6165046051,1
519303620,0
1394857440,0
750349961,1
563955074,0
4430332988,0
74895408,0
745507735,0
3151548729,0
1154108215,0
634727119,0
455238090,1
145968388,0
1035552102,0
717603819,2
3213718396,1
346039015,1
362573288,1
84733312,0
1138327259,1
1153910635,0
1149979652,0
1152807191,1
336543777,0
1153056768,0
49541964,1
10151450872,0
1128884267,0
4109292761,1
1143874153,0
1145088645,0
116981997,0
587514190,0
5121654698,0
450269351,0
1036906120,0
1063796582,0
512886703,0
84990553,0
335801260,1
19435674,1
437284705,0
5397854805,1
810868568,0
1298036869,0
734689606,0
431575019,0
431139516,0
1429418576,1
1422004812,2
367997226,0
369429759,0
1147856885,1
8381006149,0
88369540,0
1399810917,0
131790239,0
3152248133,1
1152994416,0
54524799,0
1050094870,0
562830910,0
1390098206,0
86890909,0
731729536,0
615668120,0
1150433457,1
1412270126,1
811139408,0
1153774954,0
1144406601,0
1148338801,0
1016394786,1
1152292878,1
1032224198,0
1152278104,1
1023038868,0
6418951499,2
810548114,0
569604868,0
1153958189,1
1146210913,1
77975559,1
1404025919,0
334691497,1
1135227439,1
7411826066,0
1010090721,0
516102655,1
483708462,1
112980043,1
1152692246,0
312153375,1
1152537480,0
813196450,0
1128368774,0
750060599,0
68866253,0
1153317889,0
570645864,0
3151525204,0
8430122994,0
634713867,0
398411593,1
1153879941,0
829152343,0
361061921,2
373078196,0
84507648,0
4111796898,1
1152805061,0
1153251986,1
648460249,0
5409501909,0
519576142,0
86099927,0
1074993783,0
1431793534,0
812254386,0
1141664104,1
397831691,0
3116145488,0
87020486,1
823451661,1
529938001,1
1154364694,0
1143231854,0
345324394,1
5123379867,1
1017060654,1
637728347,0
1050574616,0
464630142,0
331885937,0
1152357941,1
628939691,0
725620261,2
1149076298,0
67570665,0
462389231,0
569802498,1
810485186,0
711886013,1
6421506905,0
1148637687,0
1142811771,0
469121084,0
647348831,0
3151836953,1
4164453612,0
722883321,0
1066289599,0
1151004235,1
3152026081,0
345002891,1
569843032,0
8415062511,2
571947787,0
564257941,0
810399423,0
84303909,0
1152655027,0
635045272,0
567509481,1
633524808,1
3413823836,0
1152746572,1
631441145,1
1399397878,0
1142865931,0
590673984,0
569967608,0
365801012,1
5413387273,1
740690824,0
510772178,0
811684510,1
4383640210,1
635141811,0
121186613,1
566267069,0
381973658,0
89815956,0
3106972847,0
1152823522,0
450429730,0
333606517,0
5381983331,0
1047769239,0
641895397,0
1148459814,1
452511537,0
648101994,1
747665762,0
1039131595,0
1152600767,1
1435596802,0
87332926,0
89398428,0
362691094,0
446826750,1
810818634,0
752787655,1
739333311,1
1153703609,0
6430719936,1
1152907227,0
820229289,0
726656206,0
10151456961,0
423256807,0
1152917364,0
448049440,1
370528898,1
55880452,1
1148441438,0
830669788,0
374639137,0
1064350379,0
442070597,0
86894788,0
1152462332,0
1404030577,0
47374072,0
1152355777,1
338100282,0
470184269,0
3109954503,2
414561287,0
1154297660,0
115942456,0
1030126239,0
1053175752,0
56377827,1
5115495099,0
382261155,1
1154263104,1
345853025,0
449475486,0
1013957517,0
7425507356,1
16608107,0
1014055542,0
639163058,0
1059303906,0
489055861,0
445289075,0
334970264,0
1153349963,1
623049726,0
120838938,0
1131616097,1
640217964,0
10385720465,0
362581961,0
639124574,0
5102378901,1
1152667266,0
414179321,0
472562352,0
568702614,0
1041649609,2
7441101566,0
616178707,1
1146383161,1
450616039,0
443227111,2
749535112,1
5108413839,0
432533711,0
85289975,0
416854712,1
751356409,0
74850752,1
1153813183,0
742952493,1
1025085985,0
712177590,1
1151016341,0
459915034,0
4422782456,0
86900996,0
1152596163,0
4395134156,1
89198166,2
596258853,0
1152557413,1
571082336,1
335638983,1
1220258303,2
630968835,0
7296920371,0
430094828,0
74383007,1
1411917242,0
5120393040,1
1297488997,1
572319977,1
6379052310,1
107131854,0
727727810,0
116976866,1
1392601327,0
466518732,0
718091286,0
1147622738,0
86414999,1
1152384726,0
612909622,0
1146695114,0
822625596,0
133014139,0
109153764,0
7394109876,0
455055225,0
830031516,0
1414242672,0
84446637,0
450632460,0
730311923,1
822434784,0
1149319312,0
1153964604,0
573948424,1
463689200,0
732650638,0
1399087505,0
5108589574,0
116655172,2
8376693030,0
1148531795,1
1152447058,0
638778851,0
1150695519,0
640504852,0
427015910,0
6422581962,0
1153919996,0
647637159,0
1153613004,1
89266839,0
470228020,0
522126981,0
8385247131,0
398662905,0
74682404,0
3152142035,0
137185543,0
433884896,0
1153863732,1
1411027789,1
465632393,0
569524888,2
1151365611,0
735598192,1
1154260527,0
3107539935,1
1148345190,0
5389640718,0
1152299925,1
1152738853,0
738029423,0
440402442,0
7377057492,0
1129777007,2
5122173914,2
449596454,0
641614889,0
440546210,0
382238953,0
1044726521,0
378084229,1
1152609121,1
758664625,0
7165125929,0
87588428,0
89654858,0
3114087304,2
634777663,1
86403175,1
1146286741,0
346047016,0
346055122,0
1153914348,0
496974322,0
48420550,0
618812479,0
1052144425,0
494497004,0
1144241945,2
529914032,0
636861869,0
445994950,0
431149443,0
752261648,0
728752418,0
5111501269,1
632471333,0
1145496864,2
87574026,0
3114475866,0
460775856,0
524318776,0
638657664,1
74862459,0
593226198,0
1031962039,0
67064249,0
1130358071,0
491196626,2
1135743236,1
1139506799,0
610153474,0
1421999998,0
59680707,0
1423677985,1
571044610,1
639372064,0
623630527,0
8420509449,0
759016760,1
435982199,0
1153077543,0
57847409,0
461198390,1
633592614,1
494470989,0
441628794,1
1154216687,0
1150350134,0
14755195,0
1143531999,0
59498473,0
336334897,0
810380286,1
568449226,0
77698773,0
1421267406,0
811410759,0
472695804,0
1014611099,2
1410931368,0
640470942,0
749260859,0
624734685,0
751458378,1
86404373,0
1377284937,0
1133172123,0
376374278,1
3112613398,0
336331519,0
5422411442,0
79042331,0
1145971656,2
611985319,1
362659124,0
1383697332,0
459674002,0
434822558,1
3151379665,0
831213392,0
631762240,0
124857055,0
55016769,0
1049992329,1
1044871440,2
49551594,0
1154085800,0
3151921674,0
1012889625,0
434253775,1
16794205,0
3414050500,0
5113751275,0
1011491679,1
1139054271,0
1153610309,0
595770034,0
1034532835,0
827449005,0
562023028,0
1154021871,0
86050543,0
1409482591,2
611128243,0
598982228,0
87325570,1
1027283462,1
571036127,0
461216913,0
1411313834,0
641838590,1
7395334342,0
6397584758,0
332238140,1
5121580020,0
1152821487,2
1386598882,0
813974925,0
512646033,0
1025293931,0
5117017674,0
3151943779,0
1044696802,0
439423359,0
79082493,2
1151310951,1
750590082,1
727714117,2
1436699997,1
86523422,0
1153865845,0
1384535921,0
7389857638,0
56549161,0
79036828,0
736452532,0
1142793344,1
1130003889,0
1031661575,0
3424907404,0
131698645,0
474463101,0
745673876,1
1140465438,2
566144211,0
528552735,1
1030797006,1
733056364,0
1040656082,0
1154206541,2
750784218,0
88360891,0
1053999404,1
3411854082,1
644578979,1
1152333325,0
1127970487,2
5123313176,1
1153560314,0
590764525,1
86830639,0
757510326,0
483759493,0
1135764727,2
1143307641,0
4382224022,2
646917884,0
1152532078,0
1147274698,0
563316321,1
585699587,2
449168748,0
1408618571,0
824937617,0
1145313377,1
825353160,0
1145001619,0
345708266,0
1153619192,1
755706853,0
5104950531,1
1129911669,2
1028273462,0
439754822,1
813314395,1
86900967,0
8432621617,0
1389593991,1
1146854919,1
3114026921,1
567031705,0
8422118057,1
10107899331,0
431560489,0
1129304433,0
120832780,0
89815277,0
634151699,0
755423918,0
725110789,1
361490885,0
1152951010,0
614854902,1
3151994301,0
1154323475,1
738423701,1
1411419145,0
638690001,0
1152852718,0
4394176806,0
84917487,0
1034021650,0
89647957,0
115335126,0
820378860,1
3151414923,0
481929337,0
439651116,0
10397043683,0
438418542,0
1153792826,1
633527818,0
1154360039,0
336802837,1
57670567,1
6426312278,0
1150211522,0
7296972351,0
88983502,0
647685195,0
1045636134,0
1153998542,0
610367509,0
1152898292,0
526443725,0
1127227594,0
1049580238,0
1134393447,0
575294308,0
829726450,0
5118084586,0
440555685,1
1035841986,0
615665178,0
1035919547,1
107767466,0
824966507,0
86656083,2
441214429,2
361109532,0
89725627,1
10165245785,1
595831600,0
1034097794,0
79342785,0
5421656064,0
134320293,0
8436889239,0
1019544595,0
647424830,0
450909646,0
419473427,0
366878580,0
84993261,0
645875470,1
432723143,1
1152762880,0
463515879,0
1153725475,0
1152489586,0
518622453,0
4378989575,1
433893494,0
637251275,0
3116640070,0
1152740173,0
567428767,0
1151368892,1
518920707,0
10389850830,1
1013125871,1
5299432395,1
86777069,0
4109236084,0
632397471,0
374635627,0
10152071646,0
7384350705,1
647453246,0
3401267849,0
1146413217,0
1154035341,0
439420945,0
813582298,0
749150565,0
335522144,2
1298100285,0
438982345,1
1139928613,0
523566226,0
621444338,2
440677883,1
1152579052,0
4109410523,0
1153150534,0
1044237435,0
414166655,0
530608047,0
1152737016,0
640521135,0
732050456,1
380073969,0
369450233,0
466567798,1
437782547,0
116980485,1
613270102,0
717003721,0
1021817839,1
632391399,1
4106365334,1
567222306,0
55890453,0
77466960,0
444773462,0
1140504335,2
345983579,0
623638081,1
108385854,0
1420886044,1
69444927,1
345705760,0
1012230325,0
140918293,0
634450227,0
1141583859,2
459055094,0
392508497,1
1431788869,1
397806636,0
1419226793,0
331719353,0
1149098434,0
3151842333,1
89191651,0
374755951,0
410017505,0
1153710241,0
334278265,0
360039583,0
10123575241,0
6438346249,1
438194501,2
448251759,0
10297162575,0
4392050225,0
1382917960,0
3104227602,0
1022784123,0
488811306,0
336020377,0
820750573,0
1154056860,0
1152545741,0
1031735319,0
1148550692,2
756927576,1
1398259494,2
5124333719,0
85428546,0
1150553807,0
449446817,0
1147787964,0
85178032,0
1150771384,0
1027759915,2
634305650,2
1150893265,0
1149361851,0
755403924,2
324872484,0
1152863706,0
471352540,1
646930902,2
565227551,0
566248576,0
460875425,2
568332340,0
4108689278,0
818355279,0
511822323,1
84728533,0
85176002,0
450113141,0
641481042,1
640709199,1
87127301,0
530229888,1
59851801,1
1148776869,1
820736342,0
6220900950,1
530929565,0
632466975,0
639242385,0
569524944,0
5105169736,0
345340992,0
1153728452,0
1145490070,0
1015543148,1
529218324,0
575323953,1
1135994286,0
1154197228,0
1127727376,1
460748268,0
364861846,0
118065733,0
86832748,1
573785118,1
3410353078,1
3112316697,0
1143501669,1
1151174712,1
4103088638,0
1056740339,0
1048791381,2
584883358,0
89808521,0
634720883,1
3107538720,0
1069628473,0
633080012,0
1154309387,0
1154076778,0
47378666,2
734049923,1
756425671,0
561814210,1
1153983794,1
88166425,0
570877391,0
345856696,1
729293706,0
647478810,0
645896355,2
758051460,0
345696260,0
587739064,0
84806111,0
450682139,0
759902362,1
729271460,1
1152721037,0
610616937,0
1154290176,1
1143856333,0
632838852,1
1130511465,0
1125969800,0
724551435,1
1137012212,0
1018759461,2
728721925,1
1039619165,2
569899192,1
87313292,0
1150176585,0
84259088,0
1149089343,0
1149868991,0
1064424714,0
448469107,0
1153440247,1
641615586,0
432362126,0
447388053,0
564955580,0
6434350217,0
1095855397,0
1137456764,2
732156215,0
453481094,1
826749247,1
632469946,0
569710589,0
4428527048,0
732977749,0
1153106274,1
1154336874,0
759359613,2
1152447964,1
334281315,1
1152723369,0
4100093592,1
4407430052,0
89722990,0
335633203,1
1034791803,0
108893125,0
74387232,0
588061861,0
6379439168,0
1139394918,0
1032885466,0
759883579,0
735594089,0
3103780084,0
10297729246,0
157216779,0
3151433156,1
630977218,0
6414687789,1
819017258,0
1148689420,1
631756632,0
120839358,0
825463033,1
1036305753,0
1125619371,0
4438920730,0
443650981,1
1136621509,1
1150449837,0
3112006278,1
6403788768,0
7403809002,0
436977528,0
335146502,0
5400917392,1
483746592,0
732652043,0
1038785242,0
374590709,0
67064618,0
3104185955,0
755707693,0
472634904,1
84251051,0
3437303909,0
1395984118,0
105824956,0
134005326,0
132627325,0
1130545520,0
469235301,0
3151396181,0
640882045,1
7443242902,0
86580140,0
735186080,0
451230161,0
817626479,1
1152661934,0
568749050,0
488750766,1
1127018148,0
1152830278,0
1152650592,0
562909167,0
578310809,1
632397146,1
467897314,0
1131456088,1
715135637,0
1153800170,1
112339779,0
128027863,1
1213848845,1
85925259,1
86636146,0
1148154896,0
513865683,0
131861198,0
7405165293,0
1402838797,0
1079566758,0
1152716026,1
105193510,0
513642322,0
632767428,0
585127906,0
815742457,1
65842454,0
1146828393,1
628942747,0
1032733522,0
631754113,0
1152727001,0
610861562,1
1154017668,0
5418187832,0
481504714,0
3429117629,2
1153886174,0
5120547481,1
1154220399,2
433626033,1
1045858135,0
1147824766,0
4220343207,0
1136023642,0
86791766,1
623635371,0
572239757,0
1151356768,0
483410633,0
514118812,0
124137208,1
332238339,0
1153186894,0
1128322068,0
345699909,0
1385163555,0
5122863464,2
457076741,0
756296010,0
562189625,0
1148366870,0
749201011,0
382292836,2
1152763529,0
3151924282,1
1152316267,0
10425101471,0
4111854385,0
1049964209,2
3401491821,0
335257113,1
85800992,0
122657000,0
518577137,2
1142178523,0
74624780,0
1391773888,0
345703406,1
1152983288,1
122286584,0
3101426965,1
756551178,0
105427576,0
3152190432,0
415845902,1
820564826,1
1148573586,2
332183921,0
1048400800,0
56683901,0
3151815990,0
10387024065,0
177907218,0
829646482,0
717028716,1
7423743487,0
345852841,0
826370278,0
715165659,0
7440835809,1
1046218804,0
1153177147,1
1153765753,2
435646619,0
3392745419,1
1298266997,0
438413379,0
1133214911,1
67298621,0
719669301,1
1153903313,0
67058872,0
1036763317,1
3163983832,0
1143608106,0
3151927724,0
417398408,0
1398466550,2
123755050,1
1153932494,1
87258146,0
55708504,1
1154370736,0
5433408879,2
1127692865,1
123742795,1
87581136,1
1136001578,0
591021350,1
3397313817,2
450678714,0
5115514235,1
1149176513,0
631906961,0
1069307059,0
460960525,0
431563712,0
361519914,0
116278332,0
1153807314,0
632596731,0
374515817,1
46397336,0
411735520,0
1133830356,0
1017463861,0
520647949,0
1131799960,1
823486957,0
816949426,0
464717034,1
89481511,1
511489801,0
724530848,0
637629855,1
1016597307,1
412103305,1
366910061,1
732729787,0
1134081561,0
1410914787,2
1153795362,0
444070239,1
3398429225,1
1152604833,0
524310587,1
7394088892,0
1025300748,2
172987878,0
421603117,0
5407388362,0
68343534,0
87087553,0
10405807584,0
1152634397,0
3151718290,0
737102110,1
334281015,1
3152211593,0
5122875831,0
530928351,0
8412679698,0
814919145,1
810312466,0
380168420,0
89932248,0
1033058207,2
631449071,1
1152467923,1
5413089615,0
755313529,0
84568371,0
1153787095,0
1142820024,0
633465452,0
1153108415,2
86817208,0
434749941,0
738325831,2
464733257,2
1034767541,0
8405816484,1
1149716785,1
820520816,1
